customer_id,Customer Fname,Customer Lname,Customer City,Customer State
12648,Maryam,Gregory,South Ozone Park,NY
12697,Bell,Ross,Cerritos,CA
14986,Ila,Salas,Elgin,IL
15019,Chanda,Cabrera,Mchenry,IL
9403,Mary,Peters,Fountain Valley,CA
1176,Julia,Smith,Chula Vista,CA
12419,Jane,Smith,Greensburg,PA
5503,Tiffany,Smith,Escondido,CA
11559,Mary,Smith,Long Beach,CA
2779,Andrea,Randall,Mentor,OH
11358,Shirley,Harvey,Salt Lake City,UT
11239,Debra,Smith,New Albany,IN
7805,Joe,Powers,Hickory,NC
12417,Mary,Smith,Massapequa,NY
3911,Margaret,Melton,El Paso,TX
3840,Mary,York,Salinas,CA
8437,Rachel,Sweeney,Atlanta,GA
1771,Carol,Smith,Bridgeton,NJ
5116,Doris,Smith,Brockton,MA
5369,Mary,Short,North Richland Hills,TX
4137,Roy,Hobbs,Tucson,AZ
8298,Theresa,Russell,Scottsdale,AZ
8427,Cynthia,Velez,Chicago,IL
7828,Mary,Baldwin,Oak Lawn,IL
3239,Mary,Smith,Olathe,KS
6362,Ethan,Smith,Plano,TX
500,Nicholas,Smith,Michigan City,IN
7090,Mary,Smith,Van Nuys,CA
7700,Mary,Smith,Decatur,GA
9705,Patricia,Smith,Washington,DC
2177,Mary,Smith,Norwalk,CA
4763,Mary,Byrd,Martinsburg,WV
231,Mary,Conner,Wyoming,MI
7501,Christopher,Lawrence,Las Vegas,NV
5665,Mary,Smith,Virginia Beach,VA
6796,Jeremy,Smith,Lenoir,NC
8708,Jane,Stephenson,Dallas,TX
9458,Mary,Carlson,Bronx,NY
7173,Mary,Glass,Salem,OR
4706,Mary,Neal,Ballwin,MO
10229,Madison,Smith,Detroit,MI
112,Mary,Daniels,Middletown,OH
7642,Mary,Briggs,San Jose,CA
523,Christopher,Johnson,Mission Viejo,CA
1099,Maria,Smith,Washington,DC
294,Mary,Smith,Newark,DE
6030,Alexander,Adams,Brooklyn,NY
18167,McKenzie,Vargas,Oxnard,CA
17889,Medge,Ross,Carrollton,TX
16625,Tara,Fulton,Los Angeles,CA
19084,Kiayada,Cooke,Austin,TX
19165,Jolene,Ramirez,Augusta,GA
16540,Sacha,Clemons,Pekin,IL
15827,Geraldine,Case,Carson,CA
3704,Mary,Smith,Chandler,AZ
5916,Karen,Hicks,Hayward,CA
2589,Nathan,Taylor,Wayne,NJ
7027,Mary,Smith,Joliet,IL
3379,Peter,Smith,Union City,NJ
3539,Richard,Smith,Washington,DC
17717,Emily,Stevens,Brooklyn,NY
20495,Cora,Wood,Tucson,AZ
18512,Rhiannon,Miller,Richmond,VA
2774,Sandra,Smith,Lockport,IL
9314,Olivia,Smith,Chula Vista,CA
9159,Christopher,Smith,Los Angeles,CA
3344,Mary,Park,Virginia Beach,VA
17316,Lilah,Dean,Baltimore,MD
9571,Lori,Smith,Hyattsville,MD
17439,Bo,Burgess,Chicago,IL
12197,Daniel,Williams,Pawtucket,RI
15917,Deanna,Gilliam,Wyoming,MI
10918,James,Smith,Mechanicsburg,PA
18411,Lesley,Montoya,Portland,OR
4650,Mary,Smith,Hanover,PA
8215,David,Richardson,Eagle Pass,TX
671,Anthony,Reyes,Tucson,AZ
11519,Karen,Smith,Howell,MI
15353,Brenda,Byers,San Jose,CA
15582,Patricia,Roach,Opa Locka,FL
4234,Dorothy,Spencer,Lilburn,GA
7436,Megan,Taylor,Fairfield,CA
674,Jose,Reynolds,Morrisville,PA
683,Mary,Delgado,Harlingen,TX
7954,Danielle,Smith,York,PA
4256,Mary,Tate,Bronx,NY
4832,Raymond,Navarro,Vallejo,CA
4514,Carl,Nicholson,West Covina,CA
6364,Megan,Hudson,San Bernardino,CA
12187,Mary,Smith,Fayetteville,NC
8273,Theresa,Lopez,New Orleans,LA
17572,Genevieve,Buchanan,Memphis,TN
19955,Ina,Bradley,Las Vegas,NV
17155,Darryl,Lowe,Bend,OR
18982,Mia,Aguirre,Tucson,AZ
17077,Candice,Mcleod,Tracy,CA
19030,Anika,Jennings,Memphis,TN
20360,Charity,Stout,San Benito,TX
17181,Regan,Aguirre,Decatur,GA
5993,Austin,Clayton,Carson,CA
1255,Richard,Goodman,New York,NY
10763,Angela,Smith,Miami,FL
515,Helen,Poole,Stockbridge,GA
1517,James,Brown,Philadelphia,PA
11767,Joshua,Huynh,West Haven,CT
2596,Mary,Stewart,Yuma,AZ
6098,Mary,Meadows,Westland,MI
3717,Mary,Smith,Lakewood,OH
1368,Donna,Wilson,Miami,FL
7692,Lawrence,Smith,Orlando,FL
4892,Mary,Nichols,Canton,MI
4394,Christopher,Smith,Provo,UT
7549,Timothy,Ellison,Phoenix,AZ
438,Diane,Smith,Carlsbad,CA
7812,Madison,Smith,Hickory,NC
10765,Mary,Byrd,Milford,CT
145,Joan,Walters,Dayton,OH
1352,William,Strickland,Lawrence,MA
10179,Samantha,Cruz,Jersey City,NJ
481,Ann,Jackson,Los Angeles,CA
9580,Mary,Robbins,Las Vegas,NV
9336,Janice,Guzman,Spring Valley,CA
9740,Mary,Smith,San Jose,CA
10432,Mary,White,Bristol,CT
11186,Betty,Le,Winnetka,CA
7673,Matthew,Delgado,Chicago,IL
11024,Philip,Hall,San Diego,CA
12321,Helen,Christensen,Pasadena,MD
1573,Aaron,Norman,Phoenix,AZ
2303,Brittany,Smith,Chicago,IL
7246,Peter,Alvarado,Raleigh,NC
9165,Judith,Campos,San Diego,CA
6249,Mary,Andrade,Middletown,CT
7777,Evelyn,Rogers,Rowland Heights,CA
666,Amanda,Simpson,Orange Park,FL
2081,Mary,Williams,Rio Rancho,NM
18393,Avye,Cunningham,Caguas,PR
9436,Mary,Torres,Caguas,PR
17944,Emi,Gilbert,Caguas,PR
20519,Whilemina,Michael,Caguas,PR
6350,Mary,Wilson,Caguas,PR
4989,Mary,Smith,Caguas,PR
4766,Thomas,Smith,Caguas,PR
5654,Jerry,Smith,Caguas,PR
4028,Rose,Smith,Caguas,PR
15368,Lisandra,Farmer,Caguas,PR
15436,Kelsey,Hunter,Caguas,PR
662,Michelle,Moss,Caguas,PR
2261,Mary,Smith,Aguadilla,PR
4488,Frances,Smith,Caguas,PR
738,Mary,Wood,Caguas,PR
9544,Hannah,Long,Caguas,PR
2801,Mary,Jackson,Caguas,PR
10986,Mary,Smith,Caguas,PR
10733,Mary,Smith,Caguas,PR
268,Mary,Miller,Caguas,PR
5762,Crystal,Foster,Trujillo Alto,PR
8179,Julia,Terry,Caguas,PR
10655,Larry,Bass,Caguas,PR
5063,Frank,Smith,Caguas,PR
9079,Mildred,Ferguson,Caguas,PR
8137,Janet,Simmons,Caguas,PR
601,Patricia,Smith,Caguas,PR
17610,Guinevere,Floyd,Caguas,PR
17616,Ivana,Nichols,Caguas,PR
17614,Velma,Johnston,Caguas,PR
20207,Chastity,Lynn,Caguas,PR
18966,Rhea,Randolph,Caguas,PR
16134,Heidi,Holder,Caguas,PR
16097,Demetria,Boone,Caguas,PR
15249,Aileen,Holder,Caguas,PR
17836,Xerxes,Joyner,Caguas,PR
16203,Xaviera,Pratt,Caguas,PR
19033,Remedios,Hess,Caguas,PR
18623,Fatima,Rodriguez,Caguas,PR
19855,Isabella,Sears,Caguas,PR
15221,Cassady,Wilson,Caguas,PR
16141,Renee,Thompson,Caguas,PR
20088,Ria,Hickman,Caguas,PR
18919,Dora,Owens,Caguas,PR
16285,Cassandra,Wyatt,Caguas,PR
20212,Rosalyn,Cline,Caguas,PR
19977,Lael,Green,Caguas,PR
16354,Echo,Prince,Caguas,PR
18598,Kyra,Knowles,Caguas,PR
16281,Gloria,Hester,Caguas,PR
19922,May,Tran,Caguas,PR
17194,Margaret,Reese,Caguas,PR
4431,Mary,Johnson,Caguas,PR
5578,Sarah,Becker,Caguas,PR
4374,Mary,Smith,Caguas,PR
780,Heather,Brennan,Caguas,PR
9418,Debra,Snow,Caguas,PR
10809,Brandon,Haney,Caguas,PR
10147,Mary,Kelley,Caguas,PR
6533,Patrick,Morse,Caguas,PR
1051,Mary,Rich,Caguas,PR
8112,Mary,Smith,Caguas,PR
4983,Hannah,Snyder,Caguas,PR
8514,Mary,Lynch,Caguas,PR
8605,Johnny,Morse,Caguas,PR
1247,Robert,Montgomery,Caguas,PR
5795,Mary,Smith,Caguas,PR
8015,Mary,Blackburn,Caguas,PR
1883,Mary,Smith,Caguas,PR
4905,Mary,Hunter,Caguas,PR
452,Carl,Smith,Caguas,PR
2903,Mary,Smith,Caguas,PR
6055,Carol,Smith,Caguas,PR
5308,Mary,Smith,Caguas,PR
4576,Deborah,Smith,Caguas,PR
66,Mary,Booth,Caguas,PR
9055,Karen,Ross,Caguas,PR
6390,Joe,Daniel,Caguas,PR
3358,Anthony,Wright,Caguas,PR
2260,Laura,Haas,Caguas,PR
3305,Sara,Smith,Caguas,PR
2310,Mary,Reeves,Bayamon,PR
9410,Mary,Alvarez,Caguas,PR
10868,Helen,Smith,Caguas,PR
9599,Barbara,Smith,Caguas,PR
3194,Keith,Gutierrez,Caguas,PR
3140,Charles,Smith,Caguas,PR
2164,Ethan,Smith,Caguas,PR
7265,Eric,Smith,Caguas,PR
1938,Charles,Smith,Caguas,PR
1934,Christina,James,Caguas,PR
3412,Pamela,Smith,Caguas,PR
1604,Brandon,Joseph,Caguas,PR
6205,Jason,Smith,Caguas,PR
1724,Joyce,Elliott,Caguas,PR
1058,Martha,Smith,Caguas,PR
9670,Mary,Crane,Caguas,PR
5766,Mary,Melton,Caguas,PR
10507,Nancy,Martin,Caguas,PR
11676,Anna,Olsen,Caguas,PR
1470,Ann,Smith,Caguas,PR
11745,George,Blake,Caguas,PR
11261,Robert,Smith,Caguas,PR
8782,Barbara,Smith,Caguas,PR
3437,Mary,Massey,Caguas,PR
5085,Janet,Jones,Caguas,PR
9038,Mary,Lee,Caguas,PR
2111,Joan,Smith,Caguas,PR
11276,Mary,Smith,Caguas,PR
12079,Donna,Smith,Caguas,PR
9393,Mary,Strong,Caguas,PR
4227,Mary,Barnes,Caguas,PR
7361,James,Long,Carolina,PR
7716,David,Middleton,Caguas,PR
7398,Sarah,Franklin,Caguas,PR
2287,David,Reed,Caguas,PR
4141,Mary,Wood,Caguas,PR
6762,Mary,Smith,Caguas,PR
4523,Madison,Smith,Caguas,PR
12434,Mary,Mills,Caguas,PR
3652,Ann,Esparza,Caguas,PR
10962,David,Austin,Caguas,PR
2437,Juan,Smith,Caguas,PR
11962,Diana,Smith,Caguas,PR
3382,Donald,Baker,Caguas,PR
1477,Mary,Smith,Caguas,PR
644,Mary,Smith,Caguas,PR
12059,Shawn,Clark,Caguas,PR
11121,Ronald,Oliver,Caguas,PR
3894,Benjamin,Smith,Caguas,PR
9444,Mary,Carpenter,Caguas,PR
5,Robert,Hudson,Caguas,PR
1677,Virginia,Robles,Caguas,PR
6224,Scott,Howe,Caguas,PR
1432,Nathan,Smith,Caguas,PR
6169,Mary,Smith,Caguas,PR
9607,Mary,Smith,Caguas,PR
8629,Mary,Irwin,Caguas,PR
6949,Charles,Williamson,Caguas,PR
9720,Julia,Berry,Caguas,PR
11796,Mary,Wall,Caguas,PR
11678,Olivia,Smith,Caguas,PR
3944,James,Smith,Caguas,PR
5848,Tammy,Sloan,Caguas,PR
8967,Donald,West,Caguas,PR
4223,Betty,Rhodes,Caguas,PR
3291,Mary,Parrish,Caguas,PR
8315,Mary,Joyce,Caguas,PR
2227,Mary,Smith,Caguas,PR
10202,Mary,Wagner,Caguas,PR
931,Robert,Smith,Caguas,PR
11005,Christian,Keller,Caguas,PR
10595,Mary,Smith,Caguas,PR
8288,Olivia,Herring,Caguas,PR
10375,Joan,James,Caguas,PR
12301,John,Smith,Caguas,PR
10888,Mary,Cline,Caguas,PR
113,Patricia,Smith,Caguas,PR
11124,Mary,Bowman,Humacao,PR
326,Shirley,Stafford,Caguas,PR
12090,Mary,Smith,Caguas,PR
1774,Mary,Smith,Caguas,PR
10413,Mary,Smith,Caguas,PR
19811,Darryl,Bolton,Caguas,PR
20116,Ivana,Rocha,Caguas,PR
18626,Aphrodite,Howe,Caguas,PR
19915,Barbara,Snider,Caguas,PR
15227,Whoopi,Velez,Caguas,PR
18588,Rhoda,Welch,Caguas,PR
17239,Lareina,Powers,Caguas,PR
20219,Jana,Clemons,Caguas,PR
20055,Minerva,Cantrell,Caguas,PR
17237,Skyler,Joyce,Caguas,PR
20072,Jenna,Mayer,Caguas,PR
18937,Ainsley,Obrien,Caguas,PR
19799,Kelsie,Beard,Caguas,PR
20375,Tamekah,Oneill,Caguas,PR
17787,Inga,Phelps,Caguas,PR
16119,Farrah,Becker,Caguas,PR
19831,Raya,Nichols,Bayamon,PR
19939,Quemby,Stein,Caguas,PR
17803,Abra,Carter,Caguas,PR
17156,Leigh,Cooley,Caguas,PR
10119,Sara,Parrish,Caguas,PR
17309,Blythe,Weber,Caguas,PR
17504,Azalia,Freeman,Caguas,PR
3705,Lisa,Smith,Caguas,PR
56,Mary,Kaiser,Caguas,PR
20477,Quincy,Hubbard,Caguas,PR
475,Brittany,Gibbs,Caguas,PR
16047,Maisie,Luna,Caguas,PR
10264,Keith,Smith,Caguas,PR
754,Jacqueline,Smith,Caguas,PR
10761,David,Smith,Caguas,PR
17366,Cynthia,Higgins,Caguas,PR
17311,Kendall,Wilkinson,Caguas,PR
15347,Rae,Bullock,Caguas,PR
12191,Michael,Torres,Caguas,PR
20349,Brenna,Le,Caguas,PR
7290,Brittany,Gray,Caguas,PR
2718,Henry,Porter,Caguas,PR
8193,Mary,Smith,Caguas,PR
7711,Mary,Powell,Caguas,PR
2461,Maria,Smith,Caguas,PR
6529,Aaron,Smith,Caguas,PR
804,William,Dudley,Caguas,PR
6733,Dorothy,Chung,Caguas,PR
7074,Mary,Patton,Caguas,PR
8053,Mary,Dennis,Caguas,PR
1113,Mary,Smith,Caguas,PR
2357,Pamela,Mathis,Caguas,PR
10880,Mary,Petty,Caguas,PR
8447,Michael,Smith,Caguas,PR
8901,Mary,Smith,Guayama,PR
10700,John,Price,Caguas,PR
10898,James,Knight,Caguas,PR
5994,Mary,Smith,Caguas,PR
6847,Mary,Dixon,Caguas,PR
7182,Mary,Klein,Caguas,PR
11504,Mary,Smith,Caguas,PR
1613,Mary,Smith,Caguas,PR
11074,Roy,Hill,Caguas,PR
3476,Kathy,Petty,Caguas,PR
6294,Thomas,Smith,Caguas,PR
3879,Melissa,Davis,Caguas,PR
10027,Robert,Foley,Caguas,PR
9593,Alexander,Camacho,Caguas,PR
4597,Linda,Smith,Caguas,PR
6702,Christina,Mckinney,Caguas,PR
1282,Mary,Smith,Caguas,PR
1732,Mary,Gray,Caguas,PR
978,Nicholas,Peters,Caguas,PR
11230,Sara,Collins,Caguas,PR
4322,Mary,Rasmussen,Caguas,PR
2374,Scott,Rosario,Caguas,PR
8211,Ronald,Mcneil,Caguas,PR
4589,Mary,Smith,Caguas,PR
3378,Mary,Torres,Caguas,PR
3799,Mary,Wade,Caguas,PR
3722,Russell,Smith,Caguas,PR
6590,Mary,Henderson,Caguas,PR
12413,Amy,Smith,Caguas,PR
9560,Mary,Oneill,Caguas,PR
11982,Ethan,Johnson,Caguas,PR
758,Mary,Sanders,Caguas,PR
9860,Mary,Mckenzie,Caguas,PR
5761,Mary,Smith,Caguas,PR
3200,Mary,Barron,Caguas,PR
3145,Rose,Smith,Caguas,PR
6774,Lauren,Shaffer,Caguas,PR
8555,Mary,Jones,Caguas,PR
2005,Mary,Smith,Caguas,PR
5277,James,Morgan,Caguas,PR
10191,Victoria,Gross,Caguas,PR
8733,Danielle,Smith,Caguas,PR
10343,Melissa,Humphrey,Caguas,PR
3901,Julia,Hubbard,Caguas,PR
5236,Jessica,Roberts,Caguas,PR
2838,Mary,Carter,Caguas,PR
11116,Mary,Wu,Caguas,PR
9905,Mary,Ramsey,Caguas,PR
3891,Mary,Bowman,Caguas,PR
6539,Mary,Smith,Caguas,PR
6547,Melissa,Smith,Caguas,PR
8929,David,Smith,Caguas,PR
2060,Johnny,Smith,Caguas,PR
1619,Laura,Smith,Caguas,PR
2277,Ruth,Arnold,Caguas,PR
1175,Mary,Gray,Caguas,PR
11319,Ronald,Smith,Arecibo,PR
10866,Mary,Smith,Caguas,PR
2625,Betty,Wyatt,Caguas,PR
10321,Shirley,Miller,Caguas,PR
9073,Thomas,Skinner,Bayamon,PR
6334,Dylan,Fleming,Caguas,PR
9815,Cheryl,Simmons,Caguas,PR
5441,Sharon,Smith,Caguas,PR
12273,Mary,Dunn,Caguas,PR
4016,Mary,Smith,Caguas,PR
1488,Mary,Hubbard,Caguas,PR
4076,Mary,Suarez,Trujillo Alto,PR
10015,Hannah,Wolfe,Caguas,PR
4132,Thomas,Smith,Caguas,PR
8191,Barbara,Thompson,Caguas,PR
2469,Shawn,Smith,Caguas,PR
11826,Barbara,Fritz,Caguas,PR
949,Mary,Sawyer,Caguas,PR
10757,James,Pacheco,Caguas,PR
3920,Zachary,Smith,Caguas,PR
4567,Rose,Smith,Caguas,PR
1807,Mary,Curtis,Caguas,PR
1907,Mary,Davis,Caguas,PR
4042,Marilyn,Smith,Caguas,PR
7811,Mary,White,Caguas,PR
7538,Mary,Baker,Caguas,PR
7522,David,Smith,Caguas,PR
1751,George,Smith,Caguas,PR
7878,Helen,Lewis,Caguas,PR
9118,Karen,Stevens,Caguas,PR
1373,Mary,Smith,Caguas,PR
3439,Pamela,Smith,Caguas,PR
6699,Mary,Smith,Caguas,PR
2457,Carl,Mercer,Caguas,PR
2771,Mary,Smith,Caguas,PR
4569,Charles,Smith,Caguas,PR
2572,Mary,Smith,Caguas,PR
3987,Alice,Allen,Caguas,PR
1757,Mary,Smith,Caguas,PR
9986,Rose,Smith,Caguas,PR
5777,Mary,Terry,Caguas,PR
429,Mary,Salazar,Caguas,PR
9848,Patrick,Anderson,Caguas,PR
9590,Adam,Smith,Caguas,PR
3478,Alan,Obrien,Caguas,PR
7227,Mary,Hernandez,Caguas,PR
1216,Mary,Smith,Caguas,PR
2406,Mary,Adams,Caguas,PR
98,William,Smith,Caguas,PR
8272,Justin,Martinez,Caguas,PR
7056,Mary,Roman,Caguas,PR
3095,Patricia,Hayes,Caguas,PR
9535,Jesse,Peterson,Caguas,PR
5893,Mary,Young,Caguas,PR
10691,Charles,Lester,Caguas,PR
4579,William,Zimmerman,Caguas,PR
2016,Jonathan,Wilson,Caguas,PR
6208,Emma,Johnson,Caguas,PR
4662,Mary,Zimmerman,Caguas,PR
9087,Alice,Smith,Caguas,PR
10538,Evelyn,Gomez,Caguas,PR
419,James,Smith,Caguas,PR
1502,Alan,Santos,Caguas,PR
5238,Frank,Smith,Caguas,PR
6484,George,Jordan,Caguas,PR
4511,Mary,Smith,Caguas,PR
1315,Victoria,Edwards,Caguas,PR
4436,Janice,Smith,Caguas,PR
2723,Mary,Brady,Caguas,PR
2932,Mary,Scott,Caguas,PR
3102,Ralph,Dixon,Caguas,PR
3599,Mary,Park,Caguas,PR
4095,Mary,Lewis,Caguas,PR
9041,Michael,Olson,Caguas,PR
4059,Alexander,Torres,Caguas,PR
119,Mary,Rosario,Caguas,PR
2660,Mary,Schwartz,Caguas,PR
12112,Mary,Smith,Caguas,PR
8902,Roger,Walker,Caguas,PR
4751,Brandon,Rowland,Caguas,PR
5232,Zachary,Gonzales,Caguas,PR
7314,Bruce,Mccullough,Caguas,PR
6245,Margaret,Taylor,Caguas,PR
8812,Mary,Woodward,Caguas,PR
5145,James,Smith,Caguas,PR
10102,Matthew,Smith,Caguas,PR
2092,Mary,Hunter,Caguas,PR
8006,Michael,Leon,San Juan,PR
10975,Martha,Bolton,Caguas,PR
8914,Mary,Cooper,Yauco,PR
1369,Mary,Walker,Caguas,PR
1468,Robert,Smith,Caguas,PR
9199,Tammy,Smith,Caguas,PR
10738,Joshua,Smith,Caguas,PR
9665,Shawn,Smith,Caguas,PR
9089,Jessica,Smith,Caguas,PR
11383,Elizabeth,Smith,Caguas,PR
6663,Susan,Smith,Caguas,PR
5169,Tiffany,Berger,Caguas,PR
5841,Mary,Smith,Caguas,PR
8497,Mary,Simon,Caguas,PR
5461,Mary,Daniels,Caguas,PR
10859,Jean,Smith,Caguas,PR
9325,Mary,Navarro,Caguas,PR
6983,Mary,Black,Caguas,PR
568,Sean,Vaughn,Caguas,PR
559,Paul,Melton,Caguas,PR
4246,Mary,Cunningham,Caguas,PR
4853,Mary,Miller,Caguas,PR
3341,Carol,Smith,Caguas,PR
11206,Kevin,Montoya,Caguas,PR
3983,Mary,Smith,Caguas,PR
6041,Daniel,Woods,Caguas,PR
3160,Charles,Jensen,Caguas,PR
8658,Mary,Allen,Caguas,PR
7337,Mary,Smith,Caguas,PR
1346,Mary,Gutierrez,Caguas,PR
12472,Leila,Mcdowell,Caguas,PR
3611,Mary,Mitchell,Caguas,PR
23,Benjamin,Duarte,San Juan,PR
7568,Justin,Proctor,Caguas,PR
6345,David,Miller,Rio Grande,PR
6413,Michelle,Massey,Caguas,PR
8268,Joe,Gamble,Caguas,PR
8388,Kimberly,Smith,Caguas,PR
11852,Scott,Smith,Caguas,PR
3169,Lawrence,Butler,Caguas,PR
12002,Nicholas,Davis,Caguas,PR
4412,Mary,Ellison,Caguas,PR
10785,Mary,Smith,Caguas,PR
2238,Billy,Pittman,Caguas,PR
2083,Mary,Smith,Caguas,PR
1802,Cynthia,Smith,Caguas,PR
4182,Mary,Contreras,Caguas,PR
8032,Karen,Lopez,Caguas,PR
693,Mary,King,Caguas,PR
6840,Mary,Smith,Caguas,PR
9085,Mary,Anderson,Caguas,PR
232,Gloria,Bean,Caguas,PR
16,Tiffany,Smith,Caguas,PR
1108,Walter,Rollins,Caguas,PR
1257,Dylan,Perry,Caguas,PR
9659,Paul,Smith,Caguas,PR
4819,Mary,Porter,Caguas,PR
12430,Hannah,Brown,Caguas,PR
8997,Mary,Smith,Caguas,PR
4270,Charles,Smith,Caguas,PR
19268,Zenaida,Atkins,Caguas,PR
19058,Xandra,Sykes,Caguas,PR
19054,Octavia,Austin,Caguas,PR
18786,Alea,Davenport,Caguas,PR
1715,Mary,Henson,Caguas,PR
8565,Mary,Smith,Caguas,PR
2994,Mary,Lawson,Caguas,PR
158,Mary,Smith,Caguas,PR
5371,Emma,Robinson,Caguas,PR
10490,Brenda,Ramirez,Caguas,PR
20473,Rossy,Cline,Caguas,PR
17950,Amity,Morales,Caguas,PR
1184,Mary,Moran,Caguas,PR
20395,Maryam,Richmond,Caguas,PR
11354,Lauren,Hartman,Caguas,PR
180,Juan,Smith,Caguas,PR
10521,Mary,Wood,Caguas,PR
1988,Mary,Smith,Rio Grande,PR
4759,Charles,Lowe,Caguas,PR
15491,Rhoda,Burgess,Caguas,PR
15432,Regan,Cabrera,Caguas,PR
9212,Mary,Smith,Caguas,PR
6958,Michael,Pham,Caguas,PR
2384,Mary,Mays,Caguas,PR
5799,Keith,Singleton,Caguas,PR
20297,Constance,Patton,Caguas,PR
16349,Charly,Sandoval,Caguas,PR
16325,Iona,Donovan,Caguas,PR
17805,Ignacia,Hartman,Caguas,PR
10527,Billy,Sparks,Caguas,PR
5838,Mary,Smith,Caguas,PR
4994,Anthony,Brooks,Caguas,PR
7655,Mary,Smith,Caguas,PR
5180,Raymond,Gordon,Caguas,PR
2830,Maria,Baker,Caguas,PR
32,Alice,Smith,Caguas,PR
7319,Samuel,Parks,Caguas,PR
6935,Debra,Preston,Caguas,PR
3425,Andrea,Smith,Caguas,PR
8842,Mary,Gomez,Caguas,PR
4667,Cheryl,Gonzalez,Caguas,PR
7260,Nathan,Gilmore,Caguas,PR
1064,Aaron,Cordova,Caguas,PR
5955,Mildred,Burke,Carolina,PR
11958,Barbara,Smith,Caguas,PR
5918,Jeffrey,Wright,Caguas,PR
10089,Mary,Roach,Caguas,PR
1867,Cheryl,Smith,Caguas,PR
8009,Steven,Dickson,Caguas,PR
10377,Anna,Smith,Caguas,PR
11923,Harry,Smith,Caguas,PR
4924,Mary,Castillo,Caguas,PR
497,Amanda,Odonnell,Caguas,PR
3553,Mary,Lloyd,Caguas,PR
9967,Linda,Herman,Caguas,PR
10457,Elizabeth,Watkins,Caguas,PR
11984,Richard,Smith,Caguas,PR
10134,Mary,Stuart,Caguas,PR
9506,Madison,Smith,Caguas,PR
3736,Brian,Munoz,Caguas,PR
11398,Brian,Smith,Caguas,PR
11430,Mary,Miller,Caguas,PR
11624,Rachel,Smith,Caguas,PR
7179,Olivia,Matthews,Caguas,PR
10877,Mary,Smith,Juana Diaz,PR
8915,James,Grant,Caguas,PR
5317,Mary,Bender,Caguas,PR
3849,Carol,Thomas,Caguas,PR
11576,Richard,Andrade,Caguas,PR
8656,Melissa,Raymond,Caguas,PR
4606,Carol,Smith,Caguas,PR
7938,Joseph,Clark,Caguas,PR
1842,Mary,Smith,Caguas,PR
14075,Ila,Robertson,Caguas,PR
14609,Basia,Kinney,Caguas,PR
14480,Rosalyn,Lawson,Caguas,PR
13447,Iris,Fowler,Caguas,PR
14424,Deanna,Lawson,Rio Grande,PR
13086,Alma,Hickman,Caguas,PR
14635,Sydnee,Cooke,Caguas,PR
14653,Larissa,Cobb,Caguas,PR
13332,Petra,Carney,Caguas,PR
14331,Blossom,Burton,Caguas,PR
14403,Noel,Whitaker,Caguas,PR
3410,Brandon,Smith,Caguas,PR
7353,Mary,Copeland,Caguas,PR
6446,Mary,Smith,Caguas,PR
8341,Mary,Barnett,Caguas,PR
10163,Theresa,Smith,Caguas,PR
10187,Victoria,Lane,Caguas,PR
266,Mary,Knapp,Caguas,PR
10861,Barbara,Walters,Caguas,PR
3024,Robert,Middleton,Caguas,PR
1080,Raymond,Smith,Caguas,PR
13571,Mariam,Ortega,Caguas,PR
11920,Mary,Anderson,Caguas,PR
3750,Mary,Smith,Caguas,PR
2336,Kathy,Pratt,Caguas,PR
6424,Mary,Juarez,Caguas,PR
3670,Anna,Smith,Caguas,PR
10892,David,Bell,Caguas,PR
6230,Kenneth,Cameron,Caguas,PR
14855,Hollee,Hendricks,Caguas,PR
12031,Ashley,Benitez,Caguas,PR
10156,Christine,Smith,Caguas,PR
1744,Anna,Bowers,Caguas,PR
599,Doris,Smith,Caguas,PR
14817,Blythe,Vazquez,Caguas,PR
11908,Judith,Smith,Caguas,PR
3589,Mary,Smith,Caguas,PR
5638,Tyler,Smith,Caguas,PR
11934,Mary,Baker,Caguas,PR
1591,Charles,Johnson,Caguas,PR
4290,Lori,Davis,Caguas,PR
11820,Walter,Smith,Caguas,PR
4348,Mary,Smith,Caguas,PR
1904,Henry,Smith,Caguas,PR
9541,Richard,Leach,Caguas,PR
4179,Nicole,Sullivan,Caguas,PR
13648,Marcia,Maxwell,Caguas,PR
8043,Mary,Herrera,Caguas,PR
5873,Jerry,Clark,Caguas,PR
5733,Randy,Fisher,Caguas,PR
1617,Melissa,Peterson,Caguas,PR
11640,Jose,Smith,Caguas,PR
14862,Stella,Kelly,Caguas,PR
14736,Athena,Bryant,Caguas,PR
10232,Kenneth,Smith,Caguas,PR
6690,Mary,Gilbert,Caguas,PR
8155,Mary,Zhang,Caguas,PR
4967,Mary,Maldonado,Caguas,PR
3083,Timothy,Lee,Caguas,PR
272,Mary,Long,Caguas,PR
11285,Christian,Smith,Caguas,PR
4770,Andrea,Malone,Caguas,PR
7696,John,Barker,Caguas,PR
9632,Mary,Tate,Caguas,PR
1181,Donald,Haynes,Caguas,PR
4469,Ruth,Maynard,Caguas,PR
5811,Mary,Edwards,Caguas,PR
7035,Mary,Ayers,Caguas,PR
1167,Mary,Bentley,Caguas,PR
6781,Mary,Smith,Caguas,PR
10362,Mary,Graves,Caguas,PR
2251,Gregory,Manning,Caguas,PR
2410,Mary,Schwartz,Caguas,PR
12702,TaShya,Merritt,Caguas,PR
15081,Meghan,Johnson,Caguas,PR
